ＰＵＢ	8.88570539124302
辔沫	7.78709310257491
红茶	8.192558210683075
更	4.609039272226965
公共场所	8.88570539124302
是	2.1114815048854054
猛	6.806263849563184
只好	5.75021117531387
、	2.974908747202493
四处	7.78709310257491
ＫＴＶ	8.192558210683075
不用说	7.180957299004595
一般	5.865280505098657
咖啡馆	5.8411829535195965
不见	6.688480813906801
少年	5.8411829535195965
路上	6.246648061627761
会	3.4432876807212263
虚度	8.192558210683075
其中	5.196825937129083
人世	7.632942422747652
便	5.067993065286115
存亡	8.88570539124302
番	7.180957299004595
看	3.3154543092113413
朝代	7.969414659368865
做	4.073521035870602
到	3.665349566164695
将来	6.023504510313551
此生	7.632942422747652
生出	8.192558210683075
傻	7.78709310257491
望	5.728704970092907
有	2.8598394174177053
流星	7.969414659368865
通常	5.865280505098657
立誓	7.969414659368865
感	6.023504510313551
之	4.102389019871454
银河	7.969414659368865
夜晚	6.211556741816491
兴衰	8.88570539124302
大事	7.499411030123129
绝不	7.381627994466746
久久	7.632942422747652
大学	5.8176524561094025
可能	4.65159888664576
背景音乐	8.88570539124302
个	3.5924005665185277
还	4.010508068041869
披头四	8.88570539124302
听	4.574906265857506
多少	5.9679346591587406
哥哥	6.400798741455019
若	5.484508009580865
姊姊	6.246648061627761
七○年代	8.88570539124302
准	7.276267478808919
敲	7.632942422747652
那么	4.86035370050787
若是	6.806263849563184
六九年末	8.88570539124302
欢乐	7.632942422747652
5th	8.88570539124302
第二年	8.88570539124302
三次	7.78709310257491
播	7.78709310257491
宫	7.632942422747652
Dimension	8.88570539124302
一个	3.5529865979776507
那个	4.799729078691436
要是	6.806263849563184
三下	8.88570539124302
不分时地	8.88570539124302
电视节目	8.480240283134854
》	5.248119231516634
过	3.332745806321402
里	3.5409816518808275
以及	6.283015705798636
《	5.248119231516634
出现	6.400798741455019
Aquarius	8.88570539124302
每	4.750538834500664
黑人	7.969414659368865
一定	4.734665485344374
同	5.553500881067816
第一年	8.192558210683075
Candida	8.88570539124302
一次	4.993885093132393
The	8.192558210683075
合唱团	7.276267478808919
eyes	8.88570539124302
〉	6.806263849563184
场	5.501315127897246
学士合唱团	8.88570539124302
越战	8.480240283134854
Can`	8.88570539124302
you	7.632942422747652
十年	6.113116669003238
早	5.8411829535195965
take	8.88570539124302
戏	7.632942422747652
t	8.88570539124302
之后	6.745639227746749
my	8.480240283134854
鹿	8.480240283134854
猎	8.88570539124302
酒吧	8.480240283134854
可以	4.431358094989513
首	6.052492047186804
的话	5.94126641207658
错过	7.969414659368865
听到	6.052492047186804
〈	6.806263849563184
再	4.198955218262506
off	8.88570539124302
一点	5.274787478598795
这	3.4454545288063168
American Pie	8.88570539124302
翻查	8.480240283134854
中	3.7950273894732276
两年	6.283015705798636
英文	5.8176524561094025
且	5.794662937884704
七二年	8.88570539124302
不久	6.806263849563184
the world	8.88570539124302
Joy to	8.88570539124302
东华	8.480240283134854
一下	5.94126641207658
理	6.534330134079542
喜欢	4.37484588472617
买	5.124505275549457
──	3.8717423070540895
七二年五月十三日	8.88570539124302
红	5.235047149949281
地	3.9916039134027157
意义	6.487810118444649
刚	5.136201315312649
时间	5.196825937129083
延后	7.969414659368865
三犬夜	8.88570539124302
虽然	5.184403417130526
我们	3.238493268075213
专心一意	8.88570539124302
确定	6.487810118444649
找寻	7.381627994466746
Vincent	8.88570539124302
自然	5.666829566374819
&	8.88570539124302
Don McLean	8.88570539124302
排行榜	8.88570539124302
资料	7.013903214341428
把	3.9767337509232643
吧	4.783062026206224
生字	8.88570539124302
充耳不闻	8.480240283134854
White	8.88570539124302
字典	7.78709310257491
舞会	7.276267478808919
为此	7.78709310257491
登上	8.88570539124302
热场	8.88570539124302
过后	7.180957299004595
Black	8.88570539124302
歌词	6.806263849563184
第一名	8.192558210683075
窗	6.113116669003238
你们	4.588419985024229
身上	5.9679346591587406
：	3.7123845148696684
影	7.969414659368865
木床	8.480240283134854
同样	5.647026939078639
说	3.229713580423167
记得	4.953879758518694
「	3.019237334309723
躺	5.9679346591587406
藤	7.499411030123129
反正	6.806263849563184
月光	7.381627994466746
光	6.177655190140809
透过	7.180957299004595
只	3.9548350656156264
结婚	6.487810118444649
前文	8.88570539124302
花	5.235047149949281
张	5.148035772959651
带	5.0790429014727
连	5.274787478598795
上	3.026344684768375
Ａ	4.497448206818502
自己	3.929878333641759
窗纱	8.480240283134854
星星	6.745639227746749
忘	5.865280505098657
起来	4.65887164597484
×××	7.0939459220149645
笑	4.419797272588436
惨	8.480240283134854
」	3.1752783738681503
黑	5.9679346591587406
大	3.752852464422515
半天	6.359976746934764
写信	7.632942422747652
鼻	7.632942422747652
知道	3.958451706085815
正	4.681012771852053
眼前	6.177655190140809
男校	8.480240283134854
同性恋	7.381627994466746
年级	8.480240283134854
男生	6.443358355873816
好玩	7.0939459220149645
勤	8.480240283134854
温和	8.480240283134854
浮	7.276267478808919
脸	5.451718186757874
给	4.115020766777356
那时	5.8411829535195965
眼	5.419969488443293
白天	7.632942422747652
身体	6.745639227746749
打呼	8.88570539124302
回答	6.534330134079542
来得及	7.276267478808919
两具	8.88570539124302
猫	5.0355577895329615
交换	7.0939459220149645
睡	5.94126641207658
年轻	5.484508009580865
玩	5.535801303968415
梦	5.160011964006367
太	4.688503443581212
句	5.535801303968415
十七岁	6.870802370700755
沉沉	8.192558210683075
疯	6.9397952421877065
话	4.750538834500664
淡水	8.192558210683075
咸丰七年春正月	8.480240283134854
大雪	8.192558210683075
二十年	6.443358355873816
超过	6.359976746934764
总和	8.88570539124302
远远	6.113116669003238
间	5.687032273692338
才	4.018170940787437
不一定	7.381627994466746
动用	8.480240283134854
事儿	7.969414659368865
忙	6.052492047186804
伤心	7.0939459220149645
其后	7.276267478808919
眼泪	6.634413592636525
从来	5.8411829535195965
所	4.300737912572448
一两年	7.632942422747652
掉	5.794662937884704
机会	7.180957299004595
情感	7.632942422747652
系	6.9397952421877065
高唱	8.480240283134854
世纪第一年	8.88570539124302
坐	4.711318121347382
背好	8.88570539124302
车门	8.192558210683075
唱	5.30218645278691
黄	6.144865367317819
歌	5.728704970092907
又	3.636053196676264
橡树	7.276267478808919
条	5.222143745113374
出城	8.480240283134854
总是	5.518409561256545
铁路	8.480240283134854
迎风	7.276267478808919
座位	7.180957299004595
丝	7.0939459220149645
阶梯	8.192558210683075
完工	7.78709310257491
次年夏天	8.88570539124302
十五年	8.480240283134854
百年	6.9397952421877065
一刻钟	8.88570539124302
铁道部	8.88570539124302
轻松	7.0939459220149645
前	4.369366418961544
搭	6.870802370700755
行经	7.0939459220149645
有时	5.344746067205706
高架路	8.88570539124302
丁目	8.480240283134854
经	7.78709310257491
先民	7.969414659368865
搭车	8.192558210683075
差不多	6.023504510313551
凌虐	8.88570539124302
门口	6.487810118444649
被	4.029776486907745
北门	8.480240283134854
感觉	5.274787478598795
飙车	8.88570539124302
任何	4.983732721668375
旁边	7.276267478808919
泉町	8.88570539124302
客运	7.0939459220149645
大度路	7.499411030123129
后	4.208214543675302
扬名	8.88570539124302
初次	7.969414659368865
口	5.608560658250843
大江	8.192558210683075
长江	8.480240283134854
车速	8.192558210683075
以	4.644378638672274
隘口	8.88570539124302
海	6.359976746934764
横现	8.88570539124302
时速	8.192558210683075
来	3.726650092028491
深深	6.400798741455019
一百公里	8.88570539124302
感动	7.969414659368865
冲越	8.88570539124302
每次	6.246648061627761
游伴	8.88570539124302
吸	6.9397952421877065
？	3.2965858249069586
关渡宫	8.88570539124302
河	6.745639227746749
对	3.9020987695346836
栖	8.88570539124302
想起	5.404465301907328
竹围	8.88570539124302
车	5.419969488443293
值	8.480240283134854
直射	8.88570539124302
连着	8.480240283134854
波光	7.78709310257491
长满	7.276267478808919
红树林	8.480240283134854
其间	7.276267478808919
落日	7.78709310257491
小	3.782794821037593
汉阳树	8.88570539124302
鹭夜鹭	8.88570539124302
黄昏	6.320756033781483
槿	7.381627994466746
江面	8.192558210683075
沙洲	8.88570539124302
牛背	8.88570539124302
那头	7.969414659368865
晴川	8.88570539124302
就让	7.78709310257491
从	4.3058530132392185
白鹭	8.88570539124302
历历	8.192558210683075
照	6.052492047186804
观音山	7.969414659368865
芳草萋萋	8.88570539124302
鹦鹉洲	8.88570539124302
找	5.124505275549457
并不	5.647026939078639
男孩子	6.534330134079542
朋友	5.184403417130526
都是	4.8252623806966
们	4.342410608973016
难	6.400798741455019
田野	8.480240283134854
找到	6.487810118444649
人民公社	8.480240283134854
自耕	8.480240283134854
那些	4.9441235835733295
不少	6.443358355873816
有些	5.196825937129083
自	5.687032273692338
饮	7.180957299004595
寝	8.192558210683075
四合院	8.480240283134854
差	6.320756033781483
农舍	8.480240283134854
为数	8.480240283134854
颇	6.583120298248974
食	7.632942422747652
他们	3.723780649600538
似的	4.878372206010549
尽管	5.389197829776539
住	5.374159952411999
他	2.9574469200388305
山服社	8.480240283134854
难找	8.88570539124302
上课	6.745639227746749
重建	7.632942422747652
理直气壮	7.381627994466746
时候	4.31616238289808
大部分	6.9397952421877065
写生	7.969414659368865
素描	8.88570539124302
油车	8.88570539124302
郊	8.480240283134854
街屋	8.88570539124302
梯田	8.480240283134854
镇	7.632942422747652
据说	6.870802370700755
有空	8.480240283134854
兴化店	8.480240283134854
街上	6.583120298248974
一带	7.499411030123129
不用	6.320756033781483
相片	7.0939459220149645
拍	6.443358355873816
照片	6.634413592636525
肩	7.0939459220149645
昼伏夜出	8.88570539124302
房	8.480240283134854
什么	4.010508068041869
织品	8.480240283134854
裸	8.192558210683075
费解	7.969414659368865
邋遢	7.632942422747652
风霜	8.192558210683075
性别	7.78709310257491
老人	6.870802370700755
挂满	8.192558210683075
镇里	8.88570539124302
楼上	7.276267478808919
等等	7.0939459220149645
四墙	8.88570539124302
胸	7.969414659368865
围	7.969414659368865
弹子	8.88570539124302
寻常	6.583120298248974
屋里的	8.88570539124302
既	6.745639227746749
老鸨	8.88570539124302
男友	7.0939459220149645
下边	8.88570539124302
吃	4.630092681424797
名	5.124505275549457
传统	7.381627994466746
请	5.995333633346855
坐镇	8.88570539124302
害怕	5.94126641207658
好奇	6.211556741816491
该	4.402702839229136
旅社	8.192558210683075
盐水	8.480240283134854
；	4.906023737341059
花生	8.480240283134854
最终	7.632942422747652
不管	5.553500881067816
壳	8.480240283134854
同情	6.870802370700755
龙山寺	8.480240283134854
市场	7.180957299004595
清水街	8.480240283134854
廊柱	8.480240283134854
庙	7.276267478808919
走过	5.889973117689029
清水岩	8.480240283134854
走到	6.320756033781483
建筑	6.806263849563184
最	4.2035741641188
边	5.184403417130526
历史	5.8411829535195965
穿越	7.632942422747652
讲	5.31617269476165
金	6.870802370700755
很	3.550574051572267
砖墙	8.192558210683075
一边	7.0939459220149645
窄窄	8.88570539124302
同意	7.969414659368865
从不	7.276267478808919
终年	8.192558210683075
脚下	7.013903214341428
毫无	7.381627994466746
两	4.774831527069709
兴趣	6.806263849563184
小径	8.192558210683075
单	7.013903214341428
民房	8.88570539124302
白烟弥漫	8.88570539124302
又是	6.359976746934764
彼此	7.0939459220149645
一致	7.013903214341428
斜	7.969414659368865
山丘	8.480240283134854
善男信女	8.88570539124302
青苔	7.969414659368865
景色	8.192558210683075
谁	5.344746067205706
脊	8.88570539124302
屋坡	8.88570539124302
屋顶	7.180957299004595
闽南	8.88570539124302
求签	8.480240283134854
故意	6.806263849563184
石壁	8.88570539124302
腰	7.78709310257491
另	5.94126641207658
炉	7.381627994466746
右手	8.192558210683075
野草	7.78709310257491
忽视	8.480240283134854
式	5.9679346591587406
生满	8.88570539124302
海口	8.480240283134854
横	7.180957299004595
只管	7.180957299004595
旧金山	8.88570539124302
拾级而上	8.192558210683075
离开	5.794662937884704
酥	8.88570539124302
福佑宫	7.969414659368865
撞到	7.632942422747652
中正路	8.480240283134854
油锅	8.88570539124302
街道	7.632942422747652
忍受	7.632942422747652
鱼	6.487810118444649
雍正	8.88570539124302
尽头	6.870802370700755
鲜	7.969414659368865
重	6.211556741816491
别	5.94126641207658
不及	7.381627994466746
窄小	8.480240283134854
炸	8.480240283134854
厨房	7.381627994466746
远	5.571519386570494
避	7.969414659368865
回到	6.283015705798636
重建街	8.480240283134854
猪肉铺	8.88570539124302
家	4.46085875938621
山腰	7.381627994466746
然而	5.535801303968415
小路	7.381627994466746
现实	7.632942422747652
回	4.696050649216595
摊	7.0939459220149645
不会	5.248119231516634
年间	7.499411030123129
小心	6.534330134079542
熟门熟路	8.88570539124302
别人	6.359976746934764
喊	6.534330134079542
！	3.63343196319639
四号	8.480240283134854
永远	5.608560658250843
石阶	7.969414659368865
声	5.501315127897246
人家	5.772190082032646
二号	8.88570539124302
应时	8.480240283134854
润青	8.88570539124302
渡船	7.632942422747652
长	4.816678637005209
向	5.090216202070826
缝	7.632942422747652
	8.480240283134854
窄巷	8.88570539124302
回来	5.8411829535195965
啦	7.013903214341428
小镇	6.688480813906801
坐定	7.632942422747652
爆	8.192558210683075
地中海	7.499411030123129
围墙	7.276267478808919
铁栅门	8.480240283134854
凤凰	8.192558210683075
株	7.180957299004595
某些	7.499411030123129
锁	8.88570539124302
头上	7.969414659368865
如何	4.8514647530906245
开	5.419969488443293
挡	7.381627994466746
丛	7.78709310257491
一样	4.081684346509763
花海	8.480240283134854
红楼	7.969414659368865
楝	8.88570539124302
短垣	8.480240283134854
竹	8.88570539124302
火	7.381627994466746
乱	5.794662937884704
西班牙	7.180957299004595
苦	7.632942422747652
海风	7.78709310257491
临江	8.88570539124302
回家	5.31617269476165
进	5.608560658250843
庭前	8.88570539124302
觉得	4.39146676596221
时	3.5314803927566873
幢	7.0939459220149645
附近	6.211556741816491
米白色	8.88570539124302
殖民	8.480240283134854
大门	7.381627994466746
风	5.389197829776539
吹	6.113116669003238
大船	8.88570539124302
上身	8.192558210683075
做完	7.632942422747652
工专	8.88570539124302
威胁	8.192558210683075
起床	7.969414659368865
窝	7.632942422747652
牌子	8.480240283134854
上个世纪末	8.192558210683075
口哨	7.180957299004595
阳台	7.276267478808919
某	5.196825937129083
闲人	8.88570539124302
商	8.192558210683075
愣愣	7.969414659368865
语	7.381627994466746
后人	7.969414659368865
勿	7.632942422747652
喂	6.870802370700755
处理	6.487810118444649
春夢	8.480240283134854
宅邸	8.480240283134854
内衣裤	7.632942422747652
作响	7.78709310257491
晾	8.88570539124302
曬	7.013903214341428
旗帜	8.88570539124302
冷冷	7.013903214341428
猎猎	8.480240283134854
写道	7.78709310257491
N34°26	8.88570539124302
日志	8.88570539124302
三三○度	8.88570539124302
艘	7.969414659368865
短	7.276267478808919
船	6.745639227746749
E17°28	8.88570539124302
墙	6.144865367317819
强劲	8.88570539124302
船长	8.88570539124302
航海	8.192558210683075
抓	6.870802370700755
即将	6.583120298248974
AM6:30	8.88570539124302
仿佛	5.30218645278691
出航	8.192558210683075
〝	8.88570539124302
西风	8.88570539124302
航向	8.88570539124302
二十节	8.88570539124302
平肩	8.88570539124302
气	5.9679346591587406
胸脯	7.632942422747652
心情	5.94126641207658
手脚	8.192558210683075
手	5.404465301907328
高	5.772190082032646
一米七	8.480240283134854
结实	7.78709310257491
比手划脚	8.88570539124302
运动员	8.88570539124302
选手	8.192558210683075
裁	7.969414659368865
身	6.870802370700755
窄	7.78709310257491
女孩子	7.013903214341428
游泳	8.88570539124302
胸肌	8.88570539124302
藏	7.499411030123129
脚	6.400798741455019
不住	6.487810118444649
满意	7.180957299004595
极	5.627608853221537
圆润	8.88570539124302
常常	5.553500881067816
考前	8.480240283134854
整个月	8.88570539124302
科	7.499411030123129
本	5.389197829776539
城南	8.480240283134854
哪	5.687032273692338
怕	5.274787478598795
约定	7.78709310257491
书	5.0041415932995825
一起	5.024975680202425
考上	7.632942422747652
想像	6.806263849563184
电影	5.31617269476165
时期	7.180957299004595
要好	7.499411030123129
种	5.8411829535195965
高中	6.320756033781483
爱	4.522606766454658
宋	7.180957299004595
食物	8.480240283134854
讨厌	7.180957299004595
女中	8.480240283134854
提到	7.632942422747652
病	7.276267478808919
老师	5.057063994753925
部	6.634413592636525
国中	7.381627994466746
矛盾	8.192558210683075
独生女	8.88570539124302
清楚	5.518409561256545
分明	7.969414659368865
却	4.167206519947925
存在	6.443358355873816
见	4.953879758518694
比	5.090216202070826
世上	6.745639227746749
她	3.285433292956484
迷	7.0939459220149645
青康	8.192558210683075
乔治却克里斯	8.88570539124302
二十元	8.480240283134854
两部	8.192558210683075
跷课	7.0939459220149645
有人	5.535801303968415
异常	7.276267478808919
轻易	6.688480813906801
转	6.745639227746749
个子	7.499411030123129
抱起	8.88570539124302
凌空	7.180957299004595
清晰	8.192558210683075
戏剧化	8.88570539124302
散场	8.88570539124302
果然	6.634413592636525
声音	6.359976746934764
穿着	6.211556741816491
名字	5.75021117531387
制服	7.013903214341428
直觉	7.013903214341428
两圈	8.88570539124302
莱姆黄	8.88570539124302
学校	4.993885093132393
纤小	8.88570539124302
眼睛	5.196825937129083
介绍	6.9397952421877065
空洞	8.88570539124302
注视	7.632942422747652
送	5.889973117689029
随后	7.381627994466746
陪	6.211556741816491
毫不犹豫	8.480240283134854
五年	7.78709310257491
不料	8.88570539124302
荒草	7.969414659368865
啊	4.9154134776908975
商场	8.192558210683075
鬼	6.688480813906801
相信	5.359344866626858
灰色	7.632942422747652
将	5.467978707629654
长长	8.88570539124302
起	4.758571006197928
寂静	7.180957299004595
建盖	8.88570539124302
相仿	8.88570539124302
对岸	7.969414659368865
球赛	8.88570539124302
旅馆	6.052492047186804
东南亚	7.180957299004595
英雄们	8.88570539124302
球员	8.88570539124302
全	5.404465301907328
独自	7.013903214341428
最大	6.9397952421877065
棒球场	8.480240283134854
广告	6.082345010336485
年纪	6.023504510313551
外	5.865280505098657
这里	5.75021117531387
与	3.7858389634188216
不能	5.484508009580865
竖立	8.88570539124302
巨大	7.632942422747652
在此	7.0939459220149645
想到	4.46085875938621
马路	7.0939459220149645
看板	7.632942422747652
号称	7.969414659368865
婚礼	7.969414659368865
竟	5.647026939078639
鬼才	8.88570539124302
举行	7.969414659368865
建成	7.499411030123129
宴会厅	8.88570539124302
五星级	7.969414659368865
当	4.799729078691436
微小	8.480240283134854
通红	7.78709310257491
满天	7.499411030123129
晚霞	7.180957299004595
心里	7.180957299004595
宁静	7.276267478808919
祝福	8.480240283134854
练习	8.192558210683075
降	7.381627994466746
哗哗	8.192558210683075
哗	7.499411030123129
漫天	8.192558210683075
有着	6.9397952421877065
远古	8.480240283134854
双	6.400798741455019
城	6.688480813906801
垂垂老矣	8.192558210683075
湿滑	8.480240283134854
总督	7.78709310257491
可憎	8.88570539124302
──Ｄ．Ｈ．劳伦斯	8.88570539124302
及	6.113116669003238
紫薇	8.480240283134854
木槿	8.88570539124302
浸	8.480240283134854
乃	7.276267478808919
倾	8.480240283134854
农历七月	8.88570539124302
七月	7.969414659368865
菱花	8.88570539124302
搔头	8.88570539124302
寥	8.88570539124302
百花历	8.88570539124302
葵	8.480240283134854
实	7.969414659368865
言	6.634413592636525
月	6.806263849563184
赤	8.192558210683075
朝荣	8.88570539124302
玉簪	8.88570539124302
这样	4.491256236570581
阳历	8.88570539124302
朱槿	8.88570539124302
仙丹	8.88570539124302
凤仙	8.480240283134854
才有	7.180957299004595
刺桐	8.88570539124302
珊瑚	7.632942422747652
南美	8.88570539124302
Wedgwood	8.480240283134854
紫	7.632942422747652
衬	7.180957299004595
九月	8.192558210683075
所有	5.647026939078639
红色系	8.88570539124302
总之	6.246648061627761
茉莉	8.192558210683075
美人蕉	8.480240283134854
大花	8.88570539124302
良深	8.480240283134854
相似	7.499411030123129
树林	8.192558210683075
汉子	8.192558210683075
头	5.344746067205706
四九年	8.480240283134854
女孩	4.878372206010549
尤其	5.915290925673319
墙头	8.192558210683075
荣耀	8.88570539124302
利马来	8.88570539124302
发狂	8.192558210683075
叙述	8.480240283134854
眉睫	8.480240283134854
白墙	8.88570539124302
回想	7.276267478808919
忍	7.499411030123129
红花	8.88570539124302
三百多年	8.480240283134854
夢	5.484508009580865
解救	8.192558210683075
河流	7.632942422747652
何其	8.480240283134854
多时	8.88570539124302
批	7.632942422747652
胡椒	8.480240283134854
朱	8.480240283134854
离乡	8.192558210683075
角	7.499411030123129
尤	8.192558210683075
檐	8.88570539124302
情歌	8.88570539124302
黑发	8.192558210683075
唤醒	7.78709310257491
蓝天	7.0939459220149645
真是	4.887504689573822
取得	8.192558210683075
此	4.833920443439715
绿树	7.78709310257491
古老	7.632942422747652
桥梁	8.88570539124302
青壮	8.88570539124302
总	4.595245950094629
类	6.583120298248974
灵魂	5.707651560895075
后者	7.276267478808919
印象	6.745639227746749
葡萄牙	8.88570539124302
探出	8.88570539124302
之类	6.688480813906801
歌名	8.88570539124302
叫	4.750538834500664
肉桂花	8.88570539124302
例如	5.772190082032646
瓣	7.632942422747652
缅栀	8.192558210683075
俗名	8.88570539124302
鸡蛋花	8.88570539124302
（	4.145130568248725
四条通基督长老教会	8.88570539124302
其实	4.953879758518694
心	5.75021117531387
红色	6.9397952421877065
盛开	8.192558210683075
并非	6.082345010336485
庭院	7.180957299004595
泰安街三巷二号	8.480240283134854
匆匆	6.443358355873816
学	5.589868525238691
略带	8.480240283134854
好多	5.666829566374819
好些	6.487810118444649
可	4.554972050956689
惆怅	7.632942422747652
噢	6.9397952421877065
上学	7.013903214341428
幽甜	8.88570539124302
通勤	8.192558210683075
年	5.501315127897246
勾起	7.969414659368865
小孩	5.608560658250843
赶	6.688480813906801
）	4.176175189930685
新	5.124505275549457
教室	5.794662937884704
药味儿	8.88570539124302
屡屡	7.78709310257491
能	4.39706902151088
妈妈	4.681012771852053
曾经	5.184403417130526
同学	5.330357329753606
清晨	7.013903214341428
不是	4.497448206818502
那样	5.451718186757874
奥福美式学园	8.88570539124302
真正	5.915290925673319
一切	5.535801303968415
四万二	8.88570539124302
以为	4.993885093132393
未知	7.78709310257491
自由	6.320756033781483
目前	6.400798741455019
替	5.467978707629654
无限	6.870802370700755
充满	5.889973117689029
之外	7.632942422747652
规定	7.381627994466746
绝非	8.192558210683075
四万五	8.88570539124302
那种	5.184403417130526
孩子	6.113116669003238
月薪	8.88570539124302
不许	8.192558210683075
蒙特梭利	8.88570539124302
工作	6.246648061627761
福禄贝尔幼稚园	8.88570539124302
选择	6.144865367317819
但是	4.503678756569139
全都	7.180957299004595
必须	5.772190082032646
发展	6.534330134079542
苦难	8.480240283134854
信仰	7.381627994466746
传单	8.88570539124302
停止	7.969414659368865
发	5.518409561256545
不济	8.480240283134854
偷偷	6.806263849563184
老是	6.688480813906801
年底	7.78709310257491
联合国	8.480240283134854
因而	7.78709310257491
段	6.400798741455019
断交	7.969414659368865
启蒙	7.632942422747652
产生	7.0939459220149645
少数	7.78709310257491
时日	6.870802370700755
宙斯	7.78709310257491
一七○○年	8.88570539124302
使用	6.583120298248974
吗	4.833920443439715
康宁祥	8.480240283134854
为	4.310994412739637
不再	6.023504510313551
认真	6.283015705798636
加入	7.632942422747652
阅读	7.276267478808919
先知先觉	8.480240283134854
巫师	8.88570539124302
至	6.688480813906801
上述	8.480240283134854
如此	4.791360829020919
后续	8.88570539124302
光彩	8.88570539124302
钓运	8.88570539124302
左右	7.632942422747652
政治	5.995333633346855
西元四百年	8.88570539124302
运动	6.870802370700755
这种	5.235047149949281
作者	6.870802370700755
几名	6.634413592636525
神	6.487810118444649
种种	5.94126641207658
帮	6.320756033781483
一六五○年	8.88570539124302
周遭	7.78709310257491
摩拳擦掌	8.88570539124302
正确	7.78709310257491
安排	7.78709310257491
怀疑	6.870802370700755
充分	7.276267478808919
一无所知	8.192558210683075
言及	8.88570539124302
当年	7.276267478808919
始	7.632942422747652
登场	8.192558210683075
退出	8.88570539124302
大多数	7.499411030123129
中国	5.627608853221537
普遍	8.192558210683075
时代	5.451718186757874
事变	8.88570539124302
受难者	8.88570539124302
父祖辈	8.88570539124302
术士	8.88570539124302
启示	8.480240283134854
必得	8.480240283134854
要不	6.9397952421877065
属于	6.534330134079542
日	6.082345010336485
大学杂志	8.480240283134854
奉献	8.480240283134854
百万小时	8.88570539124302
意识	7.499411030123129
一代	7.180957299004595
办法	6.487810118444649
一两百年	8.88570539124302
开学	6.806263849563184
死	4.906023737341059
盖	7.180957299004595
文武町	8.88570539124302
总督府	8.192558210683075
考虑	6.806263849563184
四十岁	8.192558210683075
国府	8.192558210683075
父辈	8.480240283134854
出门	7.0939459220149645
课	5.915290925673319
一顾	8.88570539124302
中药行	8.88570539124302
阴凉	7.276267478808919
无暇	7.632942422747652
老书局	8.88570539124302
空旷	7.969414659368865
国文课	8.88570539124302
逃脱	8.88570539124302
毋宁	7.969414659368865
幽黯	8.480240283134854
时而	8.192558210683075
